New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Alfred GRUMMETT ,"For services to Homeless People through Haven Tyneside and to the community in Newcastle upon Tyne and Gateshead, Tyne and Wear.",Tyne and Wear
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr George GUEST ,For charitable services in West London.,Middlesex
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Gordon Stuart GUILD ,For voluntary political service.,Staffordshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Dorothy Anne GUNNEE ,For services to Community Music and Young People in Glasgow.,Glasgow
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Raymond GUY ,"Practice Manager, Ellergreen Medical Centre, Liverpool.  For services to Patient Care.",Merseyside
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr John Maddison HALL ,"Chair of Trustees, Hollybank Trust, West Yorkshire.  For services to Children and Adults with Special Needs and Disabilities.",West Yorkshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Professor Susan HALLAM ,"Professor Emerita, Institute of Education, University of London.  For services to Music Education.",Buckinghamshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Patrick HALLGATE ,"Route Managing Director, Western, Network Rail.  For services to the Economy in the South West.",Wiltshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Barbara HAMMOND ,"Chief Execuive, Low Carbon Hub.  For services to Community Energy Development particularly in Oxfordshire.",Oxfordshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Margaret Carol Ann HANNIBAL ,"Director of Operations, MOSAIC.  For services to Bereaved Children and their Families in Dorset.",Dorset
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Maria HANSON ,For services to Children and Young People with Life Debilitating Conditions in the Midlands through Me and Dee.,Derbyshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Teresa Helena HARPER ,"Head of Teacher Development, Education Standards Directorate, Department for Education.  For services to Education and to the community in Redbridge.",London
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Samuel HARRIS ,For services to Recreational Sea Angling.,Durham
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Paul Edward HARRISON ,For services to Law Enforcement and the Public through the Metropolitan Police Service and St John Ambulance.,London
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Alan James HARVEY ,For political service.,West Midlands
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Margaret Ann HAWKES ,"Foster Carer, Merseyside.  For services to Children and Families.",Merseyside
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Derek John HAYWARD ,For services to Sport and Young People in Shropshire.,Shropshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Kerry HEARSEY ,"Chief Executive, Princess Royal Trust for Carers in Hampshire.  For services to Carers in Hampshire.",Hampshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Deric Armstrong HENDERSON ,"Lately Editor, Press Association Ireland.  For services to Journalism in Northern Ireland.",Belfast
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Donna Frances HENDRY ,"Team Leader, Dunfermline Station Scottish Ambulance Service.  For services to Emergency Healthcare in Fife.",Fife
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Professor Martin Anthony HENDRY ,"Head of the School of Physics and Astronomy, University of Glasgow.  For services to Public Engagement in Science.",Glasgow
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Professor Katharine HERON ,"Professor of Architecture, University of Westminster.  For services to Architecture and Higher Education.",London
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr William Michael HEWITT ,"Operations Manager, Rock Lifeboat Station, RNLI.  For services to Maritime Safety on the Camel Estuary.",Cornwall
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Frances Ina HICKOX ,"Co-Founder, St Endellion Music Festival.  For services to Music in Cornwall.",Edinburgh
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Andrew Patrick HILL TD,For humanitarian services in the Philippines.,London
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Norris Albert HILL ,For services to the community in Wolverhampton.,West Midlands
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Stephen HILL ,"Deputy Headteacher, St Josephﾒs RC Primary School, Shaw, Oldham.  For services to Education and Charity.",Greater Manchester
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Rev Dr Richard Leslie HILLS ,For services to Industrial Heritage.,Greater Manchester
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Maryanne HODGKINSON ,"Head of Arts, Media and Business Administration, Derwen College.  For services to Further Education for Adults with Learning Difficulties.",Clwyd
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Matthew HODSON ,"Consultant Nurse, Homerton University Hospital NHS Foundation Trust.  For services to Respiratory Care.",London
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Dennis Anthony HOLLAND ,"Higher Executive Officer, Ministry of Defence.  For services to Aviation Safety.",Cambridgeshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Professor Peter Kenneth HOLMAN ,Music Director.  For services to Early Music.,Essex
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Derek Royston HOPKINS ,"Assistant Chief Officer, Special Constabulary, Essex Police.  For services to the community in Essex.",Essex
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Helena Marie HOPKINS ,"Head of the Garden Rooms, Prime Minister's Office. For public service.",Bedfordshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Susan Patricia HOPKINS ,"Higher Executive Officer, Stratford Benefit Centre.  For services to Customers and charitable services.",London
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Karen-Marie HORN ,"Higher Executive Officer, Ministry of Defence. For services to the Armed Forces and Service Families.",Cumbria
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr David Malcolm HORSMAN ,"Chairman, Mid Yorkshire Chamber of Commerce. For services to Business and the Economy in Yorkshire.",West Yorkshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Keith Richard HOSKINS ,"Manager, Hitchin Town Centre. For services to the community in Hitchin.",Hertfordshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Maureen HUDSON ,"Chair, Musgrove Leukaemic Group Somerset, South West. For charitable services to Healthcare.",Somerset
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr David HUGHES ,"Chair, EMI Music Sound Foundation and EMI Archive Trust.  For services to the UK Music Industry and Charity.",Surrey
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Linda Ashbarry HUGHES JP,For services to the community in South Devon.,Devon
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Alastair Hislop HUME ,For services to Fisheries Management and Angling in North East Scotland.,Aberdeen
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Tiffany HUNT ,For services to Heritage in North West England.,Cumbria
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Sarah Alice HUNTER ,"Vice-Captain, England Women's Rugby Union Team. For services to Rugby.",Somerset
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Robin Timothy HUTCHINSON ,For services to the Arts and to the community in Surbiton and Kingston upon Thames.,London
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Professor Elisabeth Ann INNES ,"Principal Scientist and Director of Communications, Moredun Research Institute. For services to Scientific Research and Communication.",Edinburgh
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Paul Shanthakumar JACOB ,"Lately Trustee, Christian Aid. For charitable and voluntary services.",London
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Sara Delano JACSON ,For services to Young People in Shaftesbury and to the community in North Dorset.,Dorset
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Doreen JAEN-MOONEY ,"Community Worker, New Heights, Kingstanding.  For services to the community in Birmingham.",West Midlands
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Stefan Maria Josef Stanislaus JANIKIEWICZ ,"Lately Clinical Director, Drug and Alcohol Services, Cheshire and Wirral Partnership NHS Foundation Trust. For services to Reducing Drug Misuse.",Merseyside
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Melvin JEHU ,"Lately Chair, Cwm Taf Community Health Council.  For services to Healthcare and to the community in South Wales.",Mid Glamorgan
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr John Maurice Arthur JENKINS ,"President and Chair, SportsAble.  For services to Disability Sport.",Berkshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Judyth Hilary JENKINS ,"Head of Nutrition and Dietetic services, Cardiff and Vale University Health Board.  For services to People's Health and Wellbeing in Wales.",Mid Glamorgan
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Sarah Wendy JEWELL ,"Founder and Managing Director, SJA International Ltd and Chief Executive Officer, ALC Health Ltd.  For services to Entrepreneurship in the Medical Health Industry.",West Sussex
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Elizabeth Caroline JOHNSON ,"Business Development Manager, Pure Energy Centre, Unst.  For services to Renewable Energy and Charitable Fundraising in Shetland.",Shetland
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Mark John JOHNSON ,Social Entrepreneur. For services to Vulnerable People through User Voice.,London
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Brian JONES ,"Lately Foster Carer, Worcestershire.  For services to Children and Families.",Worcestershire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr David John JONES ,"Lead Assessor, Parliamentary Assessment Boards, Conservative Party. For political service.",Merseyside
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Jillian Ivy JONES ,"Lately Foster Carer, Worcestershire. For services to Children and Families.",Worcestershire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Kenneth David JONES ,"Holiday Camps Organiser, Derby Deaf Children's Society. For services to Children with Special Needs and Disabilities in Derbyshire and Lincolnshire.",Lincolnshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Lawrence JONES ,"Founder and Chief Executive Officer, UKFast.  For services to the Digital Economy.",Greater Manchester
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Michael John JUBB ,"Director, Research Informaton Network. For services to the Social Sciences.",London
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Gurmel Singh KANDOLA ,"Chief Executive, National Sikh Museum, Derby. For services to the community.",London
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Brian Douglas KEIGHLEY JP,"Lately Chair, British Medical Association Scottish Council. For services to Healthcare.",Stirling and Falkirk
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Jacqueline KELLY ,"Lately Chief Executive, Northern Devon Healthcare NHS Trust. For services to Healthcare.",Somerset
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Paul KERRYSON ,"Artistic Director, Curve Theatre.  For services to Theatre in Leicestershire.",Cheshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Fiona Margaret KEYTE ,"For services to Disadvantaged and Vulnerable People through Time Out in Canterbury, Kent.",Kent
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Abdul Razaq KHAN ,"Foster Carer, Slough.  For services to Children and Families.",Berkshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Surinder Pal Singh KHURANA ,For services to the community in North East Lincolnshire.,Lincolnshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Jean KING ,"Lately Director of Tobacco Control, Cancer Research UK. For services to Cancer Prevention.",London
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Susan KIRK ,"Former Board Member, Macmillian Cancer Support. For services to Supporting People with Cancer.",Lincolnshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Susan Jane KIRKHAM ,"Lately Curriculum and Assessment Specialist, Association for School and College Leaders.  For services to Education.",Hampshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Helen KNIGHTS ,"Administrative Officer, Ministry of Defence. For services in support of Military Operations.",Dorset
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Jennifer Anne KRETZ ,For services to North Dorset Home Start and to the community in North Dorset.,Dorset
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Alva Guy LAMBERT ,"For services to the community particularly the Afro-Caribbean community in Sheffield, South Yorkshire.",South Yorkshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Ann LAMPARD ,Music Teacher.  For services to Music Education in Skye and Lochalsh.,Inverness-shire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Peter Alan LANGARD ,For services to the Accountancy Profession and to charity in Birmingham.,Worcestershire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Lt Col David Edward LANGFORD ,For services to the community in the Isle of Wight.,Isle of Wight
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Brian Alan Leslie LARCOMBE ,"Senior Executive Officer, UK Hydrographic Office.  For services to Industrial Relations.",Somerset
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Sonja LE VAY ,For services to the community in East Sussex.,East Sussex
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Susan LEACH ,"Higher Officer, Border Force.  For services to Safeguarding Children and Vulnerable Adults.",Greater Manchester
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Jane Slider LEE ,"Manager, Consolidated European Reporting System, Maritime and Coastguard Agency.  For services to Ship Safety.",Aberdeenshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Melvin Kenneth LEE ,"Senior Project Manager, Jankel Armouring Ltd.  For services to the Armed Forces.",Bristol
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr (Julian) Martin LEIGH-POLLITT ,"For services to the Steyning Area First Responders Group and to the community in Steyning, West Sussex.",West Sussex
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Frank William LETCH ,"For services to People with Disabilities and to the community in Credition, Devon.",Devon
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Gordon Alan LEWIS ,"For services to Young People and to the community in Skelmersdale, West Lancashire.",Lancashire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Lynda Christine LEWIS ,"Lately Editorial Supervisor of the Vote, House of Commons.  For parliamentary services.",London
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Ronald Edward LEY ,"Councillor, Ilfracombe Town Council.  For services to the community in Ilfracombe, Devon.",Devon
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Helen Dorothy LINDSAY ,"Staff Officer, Department for Employment and Learning, Northern Ireland Executive.  For services to Freedom of Information and voluntary service in Belfast and Abroad.",Antrim
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Stephen LINDSAY ,"Lately Chair, Hertfordshire and Bedfordshire Development Committee, The Princeﾒs Trust.  For services to Young People.",Hertfordshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Rachel LITTLEWOOD ,"For services to Family Carers through Carers First in Kent and Medway and to People with Learning Disabilities in Gillingham, Kent.",Kent
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Rosaleen Mary LLEWELLYN-JONES ,For services to the British Association for Cemeteries in South Asia and to British Indian Studies.,London
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Mary Lou LOCKHART-MUMMERY ,"Founder Member, Independent Monitoring Board, Heathrow Airport. For services to Prisoners and Detainees.",London
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Professor Carole Margaret LONGSON ,"Director, Centre for Health Technology Evaluation, National Institute for Health and Care Excellence.  For services to Healthcare.",Greater Manchester
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Lydia Helena LOPES CARDOZO ,"Principal Designer, Cardozo Kindersley Workshop. For services to the Craft of Letter-cutting.",Cambridgeshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Andrew LORRAIN SMITH ,Lately Justice of the Peace.  For public service in Lothian and Borders.,Midlothian
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Peter LOVELL ,"Chief Executive, North London Credit Union.  For services to Access to Finance.",Middlesex
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Robert Sidney LUDDITT ,"Senior Officer, Debt Pursuit, Chesterfield, HM Revenue and Customs.  For services to Debt Collection.",Derbyshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Joan Ada Rose LYTHGOE ,"Chair and Holding Trustee, Business Opportunities for the Physically Handicapped.  For services to the Disabled on Canvey Island.",Essex
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Denis Stuart MACGREGOR ,For services to The Boys' Brigade and to the community in Nottingham.,Nottinghamshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr (Alistair) John Alexander MACIVER ,For services to Crofting in the Highlands and Islands.,Sutherland
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Malcolm Dingwall MACKAY ,For services to Football in Glasgow.,Glasgow
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Gary MAGUIRE ,"Manager, Cultural Services Team, Glasgow City Council.  For services to the community in South West Glasgow.",Glasgow
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Carol Betsy Lees Dickson MAIN ,"Director, Live Music Now Scotland.  For services to Music.",Edinburgh
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Florence MAIRS ,"Principal, Straid Primary School, Ballyclare.  For services to Education and the community in County Antrim.",Antrim
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Mary Elizabeth MALE ,"Non-Executive Chair, TrustMark.  For services to the Construction Industry and Consumer Protection.",Buckinghamshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Pauline Veronica MANLEY ,"Lately Project Manager, Women Making a Difference.  For services to Empowering Women and Under-represented Groups.",South Glamorgan
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Rabbi Barry MARCUS ,For services to Holocaust Education.,London
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Nicola MARK ,"Head of Norfolk Pension Fund, Norfolk County Council.  For services to Local Government.",Norfolk
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr David Timothy MARSH ,"Offender Outcomes Unit Manager, HM Prison Barlinnie.  For services to Training and Improvements.",Renfrewshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Margaret Isobel MARTEN ,For services to the community in Chandlers Ford and to Winchester Prison Visitors' Tea Bar in Hampshire.,Hampshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr David MARTIN ,"Operations Manager, Broughty Ferry and Peterhead Lifeboat Stations, RNLI.  For services to Maritime Safety.",Angus
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Atul MARU ,"Executive Officer, Border Force, Heathrow Airport, Home Office.  For services to Law Enforcement.",Middlesex
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Jennifer Lynne MCALLISTER ,"Education Officer, Scottish Seabird Centre.  For services to Education.",East Lothian
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Alistair MCARTHUR ,For services to Humanitarian Aid.,Devon
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Beatrice Helen MCBRIDE ,"Lately Director of Policy and Communications, British Heart Foundation. For services to Cardiovascular Healthcare.",East Sussex
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Celine MCCARTAN ,"Deputy Director (Head of Corporate and Support Services), South West College. For services to Further Education in Northern Ireland.",Tyrone
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Pamela Joan MCCONNELL ,"For services to the community in Chesterfield, Derbyshire and to charity through the Association of Inner Wheel Clubs in Great Britain and Ireland.",Derbyshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,The Reverend Ronald MCCRACKEN ,For humanitarian services to Children and Young Adults Overseas.,Antrim
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Brendan Joseph MCCUSKER ,"Principal, St Mary's Primary School, Maguiresbridge.  For services to Education in Northern Ireland.",Fermanagh
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Winston Anthony MCDOWELL ,"Bank Staff Nurse, Broadmoor Hospital, West London Mental Health NHS Trust.  For services to Mental Health.",Berkshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Lesley Anne MCINTOSH ,"Asset Management Director, EA Technology and Founder and Managing Director, EA Technology Analytical Limited.  For services to Manufacturing.",Cheshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr David MCKENZIE ,For services to Young People in the North East.,Tyne and Wear
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Diane Jane MCLAFFERTY ,"Deputy Director, Commonwealth Games, Scottish Government.  For services to Government and the Commonwealth Games.",Edinburgh
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Councillor John MCLAUGHLIN ,"Member, Omagh District Council.  For services to Local Government and to the community in Omagh, County Tyrone.",Tyrone
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Julie Ann MCLEAN ,"Director, Work Based Learning and School Partnerships, City College Plymouth.  For services to Education.",Devon
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Anne Macgregor MCPHERSON ,For services to Nursing.,Hertfordshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Margaret Vera MEAD ,"Lately Chairman, Croydon Health and Wellbeing Board and Founder, Croydon Carers Support Centre. For Civic and Community Services in Croydon.",London
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Catherine Mary MEREDITH ,Herefordshire Rural Hub Co-ordinator.  For services to Rural Communities.,Herefordshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Catherine Flint MILLAR ,"Secretary, The Burghead Headland Trust.  For services to the community in Burghead, Morayshire.",Moray
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Alderman Maurice Turtle MILLS ,"Member, Ballymena Borough Council. For services to Local Government.",Antrim
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr David Stuart MILLWARD ,For voluntary service to the Fire and Rescue Service in Argyll.,Argyll and Bute
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Judith Kay MILN ,"Deputy Headteacher, Clapton Girls' Academy, Hackney.  For services to Education.",London
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Claire Barbara MILNE ,"Partner, Antelope Consulting.  For services to the Telecommunications Sector.",London
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Margaret Rose Whyte Linton MITCHELL ,"Stroke Liaison Team Leader, Westgate Health Centre.  For services to Healthcare in Tayside.",Angus
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Jillian Margot MOORE ,"For services to the community, particularly Children in Sheffield, South Yorkshire.",South Yorkshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Jennifer Ann MORGAN ,"Senior Manager, Woodlands High Special School Cardiff.  For services to Special Education and the community in Cardiff.",Mid Glamorgan
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Richard MOROSS ,"Chief Executive Officer and Founder, Moo.com.  For services to Entrepreneurship.",London
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Patrick Alfred MORRIS ,"Volunteer, National Trust.  For services to the Natural and Historic Environment.",Berkshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Valerie Anne MORRIS ,"President, Birmingham Branch and Divisional Vice President, NSPCC.  For services to Children.",Warwickshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Marion Eleanor MORSE ,"For services to the community in Norwich, Norfolk.",Norfolk
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Caron MORTON ,"Accountable Officer, Clinical Commissioning Group, Shropshire.  For services to Primary Care.",Shropshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Joyce MOURIKI ,"Chair, Voices of Experience.  For services to Mental Healthcare.",Lanarkshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Ellen MUIR ,"Headteacher, Pilrig Park School, Edinburgh.  For services to Education.",Inverness-shire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Jean MULFORD ,"For services to the community in St Helens, Merseyside.",Greater Manchester
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Bridget Bernadette MURPHY ,"Volunteer, Samaritans, Bedford.  For services to Vulnerable People.",Bedfordshire
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Alma Joan MURRAY ,"Vice President, North Yorkshire, Royal British Legion Women's Section.  For voluntary service to Service Personnel and Veterans.",Durham
New Year ,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Maureen MURRAY ,"Lately Programme Manager, the Children's Society, Solihull.  For services to Disabled Children and their Families.",West Midlands
